time_s,gt_E,gt_N,gt_U,gnss_E,gnss_N,gnss_U,pinn_E,pinn_N,pinn_U
1.109999990463256836e+01,1.000510655227437873e-11,-1.434392708776766057e-11,-7.999999064319175679e-03,1.106043764026993159e+01,5.613107551238968540e+00,4.004357668974069639e+01,4.403023329579198730e-01,1.494542468688919712e+00,5.634573431989231551e+00
1.119999980926513672e+01,2.745367778597684882e-11,9.883588739101334397e-12,-6.000001488392468427e-03,1.113416939242202552e+01,5.578049153737314469e+00,3.998276049733403426e+01,3.063152359278848991e-01,1.267847032002695329e+00,5.932841845753223708e+00
1.129999995231628418e+01,-1.029827969010178347e-02,-1.180288527503903229e-10,-8.000000035420279723e-03,1.094968453122415220e+01,5.649083171255060876e+00,3.999546287238293019e+01,-3.159423761244806172e-01,1.748899255163141930e+00,5.785493351814082530e+00
1.139999985694885254e+01,2.361154475064020097e-10,3.848445117270171689e-10,-1.099999954297186527e-02,1.086391116176742067e+01,5.672421196713315794e+00,4.000340328612651319e+01,-1.009980668676915272e+00,1.476676205410825560e+00,5.404499630120653819e+00
1.150000000000000000e+01,-1.029827962953226012e-02,-5.938277083603060724e-11,-6.000001320196176463e-03,1.088253818719441846e+01,5.682374193162884168e+00,4.000228003124539811e+01,-7.261825922245268572e-01,1.040168001146282606e+00,5.682392393153357091e+00
1.159999990463256836e+01,3.398059216820625839e-10,4.733053489067162722e-11,-8.999999865770651197e-03,1.106287899364217431e+01,5.621956959468896287e+00,4.000720872695121244e+01,7.083992039082875891e-01,1.184836776085447241e-01,6.062610052177042519e+00
1.169999980926513672e+01,2.745367778597684882e-11,9.883588739101334397e-12,-6.000001488392468427e-03,1.109082272695358462e+01,5.602574152930415607e+00,4.004844249689165991e+01,1.623368565922564954e-01,1.187127065498003731e-01,5.433162822361630617e+00
1.179999995231628418e+01,2.745367778597684882e-11,9.883588739101334397e-12,-6.000001488392468427e-03,1.115624261214942514e+01,5.554368117909197267e+00,3.997252461068334384e+01,3.637049229404407669e-01,4.289207802272265724e-02,5.222602335140130947e+00
1.189999985694885254e+01,1.311441521784778574e-10,5.335268613623073142e-10,-4.000001456550690039e-03,1.106279860148338479e+01,5.559061956712675112e+00,3.997814697038469234e+01,4.216834128847519736e-01,2.540020468921184715e-01,5.178360402696704057e+00
1.200000000000000000e+01,1.311441521784778574e-10,5.335268613623073142e-10,-4.000001456550690039e-03,1.119587652049575155e+01,5.534097907941534444e+00,3.990871044296458336e+01,8.095535453370601431e-01,3.111069182564758506e-01,5.289183103029280630e+00
1.209999990463256836e+01,2.745367778597684882e-11,9.883588739101334397e-12,-6.000001488392468427e-03,1.110221488042643578e+01,5.587312178899336956e+00,3.998081395259136883e+01,2.564116196232131273e-01,6.464733651175986751e-01,5.266438933517882504e+00
1.219999980926513672e+01,1.311441521784778574e-10,5.335268613623073142e-10,-4.000001456550690039e-03,2.124218746821101789e+00,-4.279725888663763911e+00,2.668568944624488992e+01,-5.006331952412761410e-01,-5.369213613810490671e-01,-4.061412841933425000e-01
1.229999995231628418e+01,1.311441521784778574e-10,5.335268613623073142e-10,-4.000001456550690039e-03,2.089045947733829678e+00,-4.262137742976346289e+00,2.667209777174619489e+01,-1.350663245287435643e-01,-1.073391052226224218e+00,-6.118469542441005160e-01
1.239999985694885254e+01,4.003754446035845405e-10,5.365552425105890588e-10,-7.000000973226267950e-03,2.089060366058751228e+00,-4.223397705552961234e+00,2.676707409581559460e+01,-1.506978870387829517e-01,6.563673281689625938e-01,-2.726806525288267835e-01
1.250000000000000000e+01,-1.029827969010178347e-02,-1.180288527503903229e-10,-8.000000035420279723e-03,2.110639515458442972e+00,-4.225072117943892813e+00,2.677399435144473472e+01,2.456052928555987336e-01,9.522416866825720305e-01,4.142965326886312027e-01
1.259999990463256836e+01,1.000510655227437873e-11,-1.434392708776766057e-11,-7.999999064319175679e-03,2.208499139127134470e+00,-4.226446998392579424e+00,2.692486567147074794e+01,1.732532437413922821e-01,1.918462383473875654e+00,3.927218402176961831e-01
1.269999980926513672e+01,-1.029827951583667939e-02,1.933794877700956150e-11,-1.200000052999385634e-02,2.288330091633364205e+00,-4.259286302250319345e+00,2.701001612168256472e+01,1.697445050855126425e-01,1.371404272395676749e+00,6.444958828062219425e-01
1.279999995231628418e+01,-1.029827967137239043e-02,9.503029006069363405e-11,-1.500000022311595918e-02,2.487954964666851509e+00,-4.241633336545097777e+00,2.718892491298095138e+01,-2.451034879393496624e-01,-4.130167174349903547e-01,-4.353391689880936610e-02
1.289999985694885254e+01,-1.029827931718001709e-02,-2.193582468446031442e-11,-8.999999697574359234e-03,1.041927644798612995e+01,5.737500378059305461e+00,3.989824652669014426e+01,7.174169738040010458e-01,8.107377971877234302e-01,7.324784040423054421e+00
1.300000000000000000e+01,-1.029827923788110070e-02,2.497694013420259651e-10,-1.400000117004593890e-02,1.035822183199514868e+01,5.792134434187341085e+00,3.992110052935480979e+01,-3.658077090204763238e-01,1.191512733900475851e+00,5.792246254605053934e+00
1.309999990463256836e+01,-1.029827972321762861e-02,-1.667913472266913111e-10,-1.600000023903684968e-02,1.016817980676474598e+01,5.877984281130695265e+00,3.994327213446051417e+01,1.103833284932616010e-01,1.649452443667316359e+00,5.868619939483707526e+00
1.319999980926513672e+01,-1.029827967137239043e-02,9.503029006069363405e-11,-1.500000022311595918e-02,1.007660101712821721e+01,5.917961394220585092e+00,3.994192165980672371e+01,-1.094169729840874794e-01,1.574033533960575326e+00,5.722131677964682694e+00
1.329999995231628418e+01,-1.029827967137239043e-02,9.503029006069363405e-11,-1.500000022311595918e-02,9.858665074481338664e+00,6.019137345367139957e+00,3.999477912585093264e+01,2.627235309022371013e-01,1.991582833343214176e+00,5.989740387600200222e+00
1.339999985694885254e+01,-1.029827956768191582e-02,1.880949380625440703e-10,-1.300000036859446338e-02,9.753869635889737211e+00,6.055453910649758242e+00,3.993325211427222143e+01,4.119168026229580448e-02,2.271707429707985781e+00,6.042013901686772215e+00
1.350000000000000000e+01,-1.029827939341681348e-02,-1.051168830798476783e-10,-1.700000104048832519e-02,9.625476123309363530e+00,6.090535007405778245e+00,3.994936334745668916e+01,-2.961566434142692827e-01,1.872038684773942308e+00,6.126697656080956733e+00
1.359999990463256836e+01,-1.029827967137239043e-02,9.503029006069363405e-11,-1.500000022311595918e-02,9.574300139973589197e+00,6.100021779740428585e+00,3.996494552074172191e+01,-7.057644428511178347e-01,1.595109880173778194e+00,5.844089235646507063e+00
1.369999980926513672e+01,-1.029827956768191582e-02,1.880949380625440703e-10,-1.300000036859446338e-02,9.364684221003102493e+00,6.196665124290502646e+00,3.995706063737219438e+01,-8.588169844412334442e-01,1.573049382560766318e+00,5.954732718365846722e+00
1.379999995231628418e+01,-1.029827967137239043e-02,9.503029006069363405e-11,-1.500000022311595918e-02,9.303556662264728772e+00,6.210663512655452578e+00,3.986339138600992982e+01,-1.065567750271892322e+00,1.905334666677669375e+00,6.415238843895672005e+00
1.389999985694885254e+01,-1.029827967137239043e-02,9.503029006069363405e-11,-1.500000022311595918e-02,9.188401706036946948e+00,6.251479857758825531e+00,3.983921961030269188e+01,-1.171222202959635084e+00,1.855664008454626313e+00,5.999262373059039533e+00
1.400000000000000000e+01,-1.029827988875844577e-02,-7.675507928892044696e-11,-1.100000086783977336e-02,9.028126467077550288e+00,6.300828209220828313e+00,3.985092823659233119e+01,-1.196305524499598150e+00,2.051533928214968938e+00,5.916851450551071423e+00
1.409999990463256836e+01,-1.029827956768191582e-02,1.880949380625440703e-10,-1.300000036859446338e-02,8.999911811285198127e+00,6.278997142460822189e+00,3.980649254751320854e+01,-1.214071724481403436e+00,2.163213451054572189e+00,5.836445073605737832e+00
1.419999980926513672e+01,-1.029827951583667939e-02,1.933794877700956150e-11,-1.200000052999385634e-02,8.963157157162147115e+00,6.304859565548099454e+00,3.976890538541908171e+01,-1.251425286075157572e+00,1.655698226741947110e+00,5.919193967267226242e+00
1.429999995231628418e+01,-1.029827969010178347e-02,-1.180288527503903229e-10,-8.000000035420279723e-03,8.833319513913721721e+00,6.338230688337965546e+00,3.981598353566654680e+01,-1.036029965761571248e+00,1.810757715468092499e+00,6.368630172629437425e+00
1.439999985694885254e+01,4.003754446035845405e-10,5.365552425105890588e-10,-7.000000973226267950e-03,8.954369293175883371e+00,6.295413574093810638e+00,3.980574368940919072e+01,5.337712630855513396e-01,2.571185430401794036e+00,5.993360514512950488e+00
1.450000000000000000e+01,-1.029827969010178347e-02,-1.180288527503903229e-10,-8.000000035420279723e-03,8.840439740707317640e+00,6.325560945475235286e+00,3.972895975529355894e+01,-5.029354652863347042e-01,2.806208509409561458e+00,6.132551864973734723e+00
1.459999990463256836e+01,-1.029827988875844577e-02,-7.675507928892044696e-11,-1.100000086783977336e-02,8.750344810592125100e+00,6.344152949041957257e+00,3.972886108009079464e+01,-1.903805159459608376e-01,2.692715666479701397e+00,5.980246768872532925e+00
1.469999980926513672e+01,2.448397331232532448e-10,1.816689572213536774e-10,-1.000000084366865077e-02,8.813427474501812853e+00,6.316173116835567924e+00,3.966595804695115390e+01,1.250671889785015978e+00,9.923296376790737838e-01,8.254888653793194919e+00
1.479999995231628418e+01,-1.029827968137749655e-02,5.399528419866572726e-10,-7.000000981476501780e-03,8.747824820950993896e+00,6.337056047083590826e+00,3.964362521237345760e+01,1.474087390378484130e+00,1.269545919062350592e+00,9.438130570115767171e+00
1.489999985694885254e+01,-1.029827941214620651e-02,1.124025976462217358e-10,-1.000000067547236055e-02,8.621494963477667639e+00,6.389888645888833096e+00,3.961389238603862850e+01,9.451586750255192015e-01,2.003863217116860440e+00,8.197036573965874595e+00
1.500000000000000000e+01,-1.029827931718001709e-02,-2.193582468446031442e-11,-8.999999697574359234e-03,8.464797062020478435e+00,6.430923718540110912e+00,3.948965608763199953e+01,1.069316429238496013e+00,1.873053330509105052e+00,7.874444362397014174e+00
1.509999990463256836e+01,-1.029827931718001709e-02,-2.193582468446031442e-11,-8.999999697574359234e-03,8.427412734135462102e+00,6.400314908552374504e+00,3.947690118070023146e+01,3.358847952926886649e-01,1.730800252485479973e+00,7.326179869131017597e+00
1.519999980926513672e+01,-1.029827931718001709e-02,-2.193582468446031442e-11,-8.999999697574359234e-03,8.373370470490815620e+00,6.394914602779369517e+00,3.947908274908130721e+01,9.909613747266554640e-01,2.764605259441356822e+00,7.247478888226204674e+00
1.529999995231628418e+01,-1.029827931718001709e-02,-2.193582468446031442e-11,-8.999999697574359234e-03,8.210969444764302239e+00,6.445178990990171997e+00,3.946244539721487143e+01,5.229072537547807542e-01,3.028749709755430786e+00,6.585434098081570653e+00
1.539999985694885254e+01,-1.029827969010178347e-02,-1.180288527503903229e-10,-8.000000035420279723e-03,8.112585714997329944e+00,6.493906264765110237e+00,3.942912417179153550e+01,1.076979807557144397e+00,3.415295606119480354e+00,7.511974389610749370e+00
1.550000000000000000e+01,-1.029827941214620651e-02,1.124025976462217358e-10,-1.000000067547236055e-02,7.856605763362262351e+00,6.611663852038008216e+00,3.936585423313774612e+01,8.501350831254459450e-01,3.396639142336470130e+00,7.542606323591847683e+00
1.559999990463256836e+01,-1.029827988875844577e-02,-7.675507928892044696e-11,-1.100000086783977336e-02,7.859700928089923266e+00,6.607849353778847856e+00,3.934835796385678464e+01,6.512029269912904539e-01,3.100577825534829302e+00,7.217351484593478972e+00
1.569999980926513672e+01,-1.029827941214620651e-02,1.124025976462217358e-10,-1.000000067547236055e-02,7.709271143186928299e+00,6.689825540304026319e+00,3.937630829988169978e+01,2.971832258590474396e-01,2.570674901723704053e+00,7.349720575196030836e+00
1.579999995231628418e+01,-1.029827941214620651e-02,1.124025976462217358e-10,-1.000000067547236055e-02,7.724310567592034715e+00,6.711789221776777836e+00,3.941651545905504150e+01,1.713444497331479965e-01,2.975648493779951664e+00,7.750990261072253418e+00
1.589999985694885254e+01,-1.029827972321762861e-02,-1.667913472266913111e-10,-1.600000023903684968e-02,7.708586029763116798e+00,6.674355225271254355e+00,3.942803544177665032e+01,6.659644172142886731e-01,2.384026722616225058e+00,7.444008532902138597e+00
1.600000000000000000e+01,-1.029827941214620651e-02,1.124025976462217358e-10,-1.000000067547236055e-02,7.626850386386257341e+00,6.710799145594895876e+00,3.946285536344807099e+01,3.851783473542749192e-01,3.472472119227708376e+00,7.001950288374828801e+00
1.609999990463256836e+01,-1.029827968137749655e-02,5.399528419866572726e-10,-7.000000981476501780e-03,7.522392750922726634e+00,6.734117677566949567e+00,3.941607581760292334e+01,4.968795787730684310e-01,4.241105487701837262e+00,7.063947550314715329e+00
1.619999980926513672e+01,-1.029827968137749655e-02,5.399528419866572726e-10,-7.000000981476501780e-03,7.452173391705720462e+00,6.750791085741564501e+00,3.942080302577100781e+01,-1.306098304927658660e-01,3.583055985949084032e+00,6.919988111067638670e+00
1.629999995231628418e+01,1.000510655227437873e-11,-1.434392708776766057e-11,-7.999999064319175679e-03,7.383270699677309423e+00,6.770883264051027695e+00,3.943281356581776720e+01,1.027130672310203607e-01,3.468137444959230820e+00,7.094974200812274034e+00
1.639999985694885254e+01,1.224198665616266224e-10,3.061237910297748277e-10,-5.000000333174184526e-03,7.573617018144128465e+00,6.691099983976391385e+00,3.942164153017672845e+01,-1.048555007767699720e-01,3.176567656324413846e+00,7.422450961252778256e+00
1.650000000000000000e+01,1.224198665616266224e-10,3.061237910297748277e-10,-5.000000333174184526e-03,7.656201585935617615e+00,6.639316455749503021e+00,3.944344188142164853e+01,-3.042532522771246306e-02,2.208852188018790130e+00,8.226673139813982516e+00
1.659999990463256836e+01,-1.029827953456607242e-02,2.368574314546428861e-10,-5.000000164977893430e-03,7.526243672671965257e+00,6.745543289936961173e+00,3.949088285858010039e+01,1.679949620396410381e-01,2.306866932667674064e+00,8.034953102415549608e+00
1.669999980926513672e+01,-1.029827968137749655e-02,5.399528419866572726e-10,-7.000000981476501780e-03,7.519012347379858241e+00,6.746634078115917532e+00,3.948328405410757114e+01,8.526462470685789441e-01,3.227929663748241751e+00,8.451046047515774262e+00
1.679999995231628418e+01,2.745367778597684882e-11,9.883588739101334397e-12,-6.000001488392468427e-03,7.257713140584012734e+00,6.822601798481903401e+00,3.945464755825261705e+01,-1.317073687543661720e-01,2.897861960835419026e+00,7.679510372202202007e+00
1.689999985694885254e+01,2.745367778597684882e-11,9.883588739101334397e-12,-6.000001488392468427e-03,7.263253335885179851e+00,6.780838885802010552e+00,3.943227902952407504e+01,1.474696444789298511e-01,2.978259482878426567e+00,8.057525077497707855e+00
1.700000000000000000e+01,-1.029827982373930466e-02,1.107355567510087506e-02,-1.200000130413607369e-02,7.213694873418306841e+00,6.798634851181995842e+00,3.942267273915102521e+01,4.461429744620080129e-01,3.267357671463978264e+00,7.353089800003075993e+00
1.709999990463256836e+01,-1.029827982373930466e-02,1.107355567510087506e-02,-1.200000130413607369e-02,7.241817723826612152e+00,6.748826660118078635e+00,3.940095883755719797e+01,1.888649574081551208e-01,3.225571311912512229e+00,6.852848114061714568e+00
1.719999980926513672e+01,-1.029827951583667939e-02,1.933794877700956150e-11,-1.200000052999385634e-02,7.274455280632970755e+00,6.711566409257219590e+00,3.939340059825023843e+01,7.308361086368364568e-02,2.931577643540666855e+00,7.540949512205926908e+00
1.729999995231628418e+01,-1.029827966820359361e-02,1.107355559940853378e-02,-9.000001611013969116e-03,7.276242556139425943e+00,6.734714122416487925e+00,3.936766595877971753e+01,5.258925576653048495e-01,2.935562224986068003e+00,7.276828718560601317e+00
1.739999985694885254e+01,-1.029827941214620651e-02,1.124025976462217358e-10,-1.000000067547236055e-02,7.393021904633895858e+00,6.707175391822605803e+00,3.933186270585443367e+01,-4.682737954393463298e-01,1.814850467353611663e+00,8.406639116910952225e+00
1.750000000000000000e+01,-1.029827925216087424e-02,1.107355572992012836e-02,-1.000000013387065609e-02,7.359156183933736273e+00,6.738446671500543772e+00,3.928767489212185637e+01,5.458560511822714290e-01,3.012237746253351389e+00,7.372427690202300710e+00
1.759999990463256836e+01,-1.029827940769658529e-02,1.107355537503384481e-02,-1.300000000431304238e-02,7.405872544999079210e+00,6.695882850912472151e+00,3.930012470933552038e+01,-1.905577566671805556e-01,2.722703987387081526e+00,7.623212401596262566e+00
1.769999980926513672e+01,-1.029827940769658529e-02,1.107355537503384481e-02,-1.300000000431304238e-02,7.192872608938907675e+00,6.743361143328192142e+00,3.940270355250763146e+01,-2.281970131008872471e-01,2.607939867235662845e+00,8.203589945101015246e+00
