time_s,gnss_2d,gnss_3d,pinn_2d,pinn_3d,vel_err,pred_sigma_3d
1.639999985694885254e+01,1.010596327556855378e+01,4.070123531420721008e+01,3.178297775402044500e+00,8.078898719810673867e+00,7.720202558550909089e+00,3.348423767089843750e+01
1.650000000000000000e+01,1.013399949270423583e+01,4.072932006081514089e+01,2.209061720965772135e+00,8.522933554679974932e+00,7.789000219206253739e+00,3.358112335205078125e+01
1.659999990463256836e+01,1.011443620926763209e+01,4.077041306710418667e+01,2.313746643689513327e+00,8.366257790500098324e+00,7.864562503943807847e+00,3.352500534057617188e+01
1.669999980926513672e+01,1.010977699334588031e+01,4.076383353718228619e+01,3.341287654474929258e+00,9.094105021787306953e+00,8.012449231759733337e+00,3.347437667846679688e+01
1.679999995231628418e+01,9.961038868065969609e+00,4.069846435880860724e+01,2.900853456708269107e+00,8.214744089748583278e+00,8.060988922808872914e+00,3.349092483520507812e+01
1.689999985694885254e+01,9.936529827657086145e+00,4.067078162445265832e+01,2.981908255675511210e+00,8.597221268508695502e+00,8.131165201097021011e+00,3.348816299438476562e+01
1.700000000000000000e+01,9.912470196853522708e+00,4.066141266071739580e+01,3.288118731100504899e+00,8.065746873925174754e+00,8.174711411252170379e+00,3.351603698730468750e+01
1.709999990463256836e+01,9.899015275391228386e+00,4.063707454850323586e+01,3.220661694955950782e+00,7.582796414370173821e+00,8.232227250440836031e+00,3.334292602539062500e+01
1.719999980926513672e+01,9.905188490091575204e+00,4.063124849728421140e+01,2.932763206179026749e+00,8.102354371626066865e+00,8.399489014527711461e+00,3.349621200561523438e+01
1.729999995231628418e+01,9.914687076532263887e+00,4.060569962431178226e+01,2.973236373129002796e+00,7.869144472965678538e+00,8.462813047113730391e+00,3.345586776733398438e+01
1.739999985694885254e+01,9.989762380695554000e+00,4.059036231301852382e+01,1.871743513043018003e+00,8.622252479947544401e+00,8.497893929383124600e+00,3.364130401611328125e+01
1.750000000000000000e+01,9.978296855459866777e+00,4.054471186309245212e+01,3.052260486289715580e+00,7.988525067263589463e+00,8.645941562806696012e+00,3.351780319213867188e+01
1.759999990463256836e+01,9.984300928867073210e+00,4.056116417740733482e+01,2.717615315527259767e+00,8.105379257785616076e+00,8.699063493591090435e+00,3.354028701782226562e+01
1.769999980926513672e+01,9.859481071727529411e+00,4.063012495123705037e+01,2.605992022554163956e+00,8.619950394953717066e+00,8.715255673746728604e+00,3.362880706787109375e+01
1.779999995231628418e+01,9.786897361464065526e+00,4.057714196237006377e+01,3.703542003118030834e+00,7.877602042098689417e+00,8.868558159753769488e+00,3.360489273071289062e+01
1.789999985694885254e+01,9.795547653425140666e+00,4.047844331952731523e+01,4.575228724115870449e+00,7.907786035512421208e+00,8.909745994426403470e+00,3.324362182617187500e+01
1.800000000000000000e+01,9.809432097424931385e+00,4.041681715812190134e+01,4.295964927258788535e+00,7.188518465928722456e+00,8.982287496627821000e+00,3.330076599121093750e+01
1.809999990463256836e+01,9.844931960267818027e+00,4.042881294281474425e+01,4.037205367838218706e+00,7.999223479789216107e+00,9.040655381126205370e+00,3.334620666503906250e+01
1.819999980926513672e+01,9.779546228486962534e+00,4.038450341871865845e+01,3.673182427746860768e+00,8.039872655815706537e+00,9.064419583176855255e+00,3.341514587402343750e+01
1.829999995231628418e+01,9.767763108243284975e+00,4.042918271633889304e+01,4.628317401409133502e+00,7.416534742359937482e+00,9.149132163374744664e+00,3.321270370483398438e+01
1.839999985694885254e+01,9.805910368279795009e+00,4.050322221888112040e+01,3.563295190549374603e+00,8.017164859879400751e+00,9.208649559724062073e+00,3.344814300537109375e+01
1.850000000000000000e+01,9.822139969402478243e+00,4.047910400524836660e+01,3.819630442864093034e+00,7.340927002171885540e+00,9.331452905545123855e+00,3.339514160156250000e+01
1.859999990463256836e+01,9.923164455446887189e+00,4.057075513478568496e+01,3.223347951376685394e+00,8.660356245894529792e+00,9.385523980049475412e+00,3.338362503051757812e+01
1.869999980926513672e+01,1.002253444978318164e+01,4.059795037152710506e+01,2.835274608594480217e+00,8.737412763509425417e+00,9.446404134382348161e+00,3.360297393798828125e+01
1.879999995231628418e+01,9.947283687246763151e+00,4.057064875459101216e+01,3.928431084792347150e+00,7.694661870024710915e+00,9.470483604633431085e+00,3.335456085205078125e+01
1.889999985694885254e+01,1.003324914331076911e+01,4.065831045665824917e+01,2.944850915442866146e+00,8.595188079758377953e+00,9.583961269231975777e+00,3.346069717407226562e+01
1.900000000000000000e+01,9.995339546101575934e+00,4.065568088942132619e+01,2.673969733037792285e+00,7.984389520048820188e+00,9.622705900950135671e+00,3.353672790527343750e+01
1.909999990463256836e+01,1.008567939729230467e+01,4.070161860209140769e+01,2.430670211661247304e+00,8.382638042772567744e+00,9.725610962920319125e+00,3.346804428100585938e+01
1.919999980926513672e+01,1.006087903378881698e+01,4.068011591680347294e+01,3.252399665617912827e+00,8.367097291515813495e+00,9.789677674685727027e+00,3.334716415405273438e+01
1.929999995231628418e+01,1.011254980771631828e+01,4.078393540299634878e+01,2.007551864979588263e+00,8.497666110011806495e+00,9.868827265593957065e+00,3.345490264892578125e+01
1.939999985694885254e+01,1.014540898093718013e+01,4.078946041763870056e+01,2.310271306364007238e+00,7.807813383153083819e+00,9.947693793053565159e+00,3.333348464965820312e+01
1.950000000000000000e+01,1.024995454304335141e+01,4.082801162242986237e+01,2.683260927174169197e+00,7.609174117004954496e+00,1.003747609728309165e+01,3.334164810180664062e+01
1.959999990463256836e+01,1.023334189599508903e+01,4.084313668530092656e+01,2.576556360023942283e+00,8.311960783563813848e+00,1.012038704772551867e+01,3.329527282714843750e+01
1.969999980926513672e+01,1.030215179511570156e+01,4.089002019372788510e+01,2.731602889926620037e+00,8.015022470079685490e+00,1.024592858515816474e+01,3.333341979980468750e+01
1.979999995231628418e+01,1.029807363625342020e+01,4.085183882394117916e+01,3.485833237215318903e+00,8.468253211879416043e+00,1.024400443050537390e+01,3.326504898071289062e+01
1.989999985694885254e+01,1.032536833680280175e+01,4.088903438588450001e+01,2.776492194854121909e+00,7.255962582215213175e+00,1.035275612888767682e+01,3.329580688476562500e+01
2.000000000000000000e+01,1.033653468102476758e+01,4.089616599878416281e+01,2.666507608861443668e+00,7.913148257890605386e+00,1.049168515095087528e+01,3.331301498413085938e+01
2.009999990463256836e+01,1.032755213751529411e+01,4.084790524672666123e+01,3.111459361615900754e+00,7.142265808434059338e+00,1.059416751296146408e+01,3.334441757202148438e+01
2.019999980926513672e+01,1.044200083753748487e+01,4.092254142001252148e+01,2.626971611737590084e+00,7.417820359699147659e+00,1.069828621836660965e+01,3.340170669555664062e+01
2.029999995231628418e+01,1.047734976863914724e+01,4.088101580861175677e+01,3.673796756848338951e+00,7.315199475767663273e+00,1.068633986314927498e+01,3.333889770507812500e+01
2.039999985694885254e+01,1.054305843442263324e+01,4.092643410889586875e+01,3.407114224349272913e+00,7.865435073720982828e+00,1.085560694101400792e+01,3.335552978515625000e+01
2.050000000000000000e+01,1.063343559945429995e+01,4.087761210497873066e+01,2.770585373909124183e+00,7.436086721086538454e+00,1.085560694101400792e+01,3.323804855346679688e+01
2.059999990463256836e+01,1.063397164318888777e+01,4.076799775752368049e+01,2.993790452511563505e+00,6.965384941588864898e+00,1.093893218544394408e+01,3.312559509277343750e+01
2.069999980926513672e+01,1.066148218697751027e+01,4.075426200405065913e+01,2.833289822465538066e+00,7.391146807525567297e+00,1.107483364788425639e+01,3.322251892089843750e+01
2.079999995231628418e+01,1.068660777361169956e+01,4.080762884045398664e+01,3.056293193398865071e+00,7.342036889202825378e+00,1.115619389788942684e+01,3.313601684570312500e+01
2.089999985694885254e+01,1.075717341525460213e+01,4.084991808146138936e+01,3.449180885991304457e+00,6.525355098246095054e+00,1.128269880858401564e+01,3.305263137817382812e+01
2.100000000000000000e+01,1.088505349571631164e+01,4.092231211717344763e+01,2.381037895193329756e+00,7.022735940362041518e+00,1.134799299256681770e+01,3.312685012817382812e+01
2.109999990463256836e+01,1.087663524671174820e+01,4.088567007924478958e+01,2.717849280274373225e+00,7.524884886567114961e+00,1.135633960790026009e+01,3.323760223388671875e+01
2.119999980926513672e+01,1.082213323683479977e+01,4.083123606171152176e+01,2.762478182581031838e+00,6.911149143875831236e+00,1.142152418475215470e+01,3.321373367309570312e+01
2.129999995231628418e+01,1.084741013553818156e+01,4.084953734853930030e+01,5.595253132000068241e+00,6.932244186323118562e+00,1.153778444871478470e+01,3.301017379760742188e+01
2.139999985694885254e+01,1.079149363240832926e+01,4.083793219728558910e+01,5.221193102316401102e+00,6.557876244270706145e+00,1.163536925236142672e+01,3.300389480590820312e+01
2.150000000000000000e+01,1.081218822651631228e+01,4.089568663427748874e+01,4.531971265730160070e+00,6.300448479155721593e+00,1.159024228836510950e+01,3.305360031127929688e+01
2.159999990463256836e+01,1.074575860158001817e+01,4.088671402867637994e+01,5.127031353567232941e+00,6.438281725579800607e+00,1.169628828030951162e+01,3.306496047973632812e+01
2.169999980926513672e+01,1.081352424567424997e+01,4.074450616437396633e+01,4.551352293622861644e+00,6.917210614172489613e+00,1.168958619445546177e+01,3.307640075683593750e+01
2.179999995231628418e+01,1.087432263105710639e+01,4.069621803232835333e+01,5.066082055084261349e+00,7.410581962730980798e+00,1.166504159131091356e+01,3.304072952270507812e+01
2.189999985694885254e+01,1.093019499199297684e+01,4.062464219831600332e+01,4.798542491012976363e+00,8.013274234732199020e+00,1.164973751199668683e+01,3.307396697998046875e+01
2.200000000000000000e+01,1.114529865463699743e+01,4.106649549321641501e+01,4.754897832622701159e+00,7.674440770004362200e+00,1.161532540768770794e+01,3.314277267456054688e+01
2.209999990463256836e+01,1.130925712732003419e+01,4.159883826734317580e+01,4.836797761554858077e+00,7.189168119922288547e+00,1.146841188511182530e+01,3.304931259155273438e+01
2.219999980926513672e+01,1.147828518889442506e+01,4.199614362706066117e+01,3.555581730739020951e+00,7.616472220682612537e+00,1.145079399261123321e+01,3.329719161987304688e+01
2.229999995231628418e+01,1.163304450632232268e+01,4.266561031281025151e+01,4.834470603832989433e+00,6.894416350537244220e+00,1.140768904514261806e+01,3.309896850585937500e+01
2.239999985694885254e+01,1.197678269164674170e+01,4.351423594927577199e+01,5.049717036221345268e+00,7.444157111797978565e+00,1.146117265425621312e+01,3.310976028442382812e+01
2.250000000000000000e+01,6.641947663104804001e+00,3.603037725939390157e+01,2.265889574748353397e+00,5.651508666431740657e+00,1.139618365346308515e+01,3.351672363281250000e+01
2.259999990463256836e+01,6.743082870965018571e+00,3.631267826961668987e+01,2.413621386961196880e+00,5.882565759828887408e+00,1.134936837060043935e+01,3.341760253906250000e+01
2.269999980926513672e+01,6.778248553352000272e+00,3.644276600652917608e+01,2.087908805523957412e+00,5.810503113506864992e+00,1.123140447920887475e+01,3.327531814575195312e+01
2.279999995231628418e+01,6.815595438322823441e+00,3.630154144211263656e+01,7.452745101360324087e-01,7.549669895314361501e-01,1.111939516581862009e+01,3.338161468505859375e+01
2.289999985694885254e+01,6.603873720614243048e+00,3.616001260237473502e+01,1.157699496270389705e+00,1.635038105157624155e+00,1.100001339268661837e+01,3.337226867675781250e+01
2.300000000000000000e+01,6.497639681750118967e+00,3.602969069853561024e+01,1.373039569423461614e+00,4.664383176197260283e+00,1.104947291423688682e+01,3.384337615966796875e+01
2.309999990463256836e+01,6.818728825705345997e+00,3.463790518895552140e+01,2.186049840172045400e+00,2.275643906132853722e+00,1.095933178287661214e+01,3.333107376098632812e+01
2.319999980926513672e+01,6.533541729355331285e+00,3.449365662356245821e+01,4.514325973610663900e-01,4.389643378667529738e+00,1.089962360979289890e+01,3.375055694580078125e+01
2.329999995231628418e+01,6.284826269992643155e+00,3.427304442966659082e+01,1.181436230043829250e+00,4.169352688161319875e+00,1.079624036683793875e+01,3.368878936767578125e+01
2.339999985694885254e+01,6.549588224753516208e+00,3.431793111752922698e+01,2.371370707733202021e+00,3.023097761082417900e+00,1.074198028541307615e+01,3.327949142456054688e+01
2.350000000000000000e+01,6.492449302313169746e+00,3.516272796315318772e+01,1.798212462939985601e+00,3.397298030559037230e+00,1.065287961005285844e+01,3.335236740112304688e+01
2.359999990463256836e+01,7.023806134477143637e+00,3.392511361679648019e+01,3.367636485771001720e+00,3.855257568941001800e+00,1.059934495102072027e+01,3.324402236938476562e+01
2.369999980926513672e+01,7.077187664564571712e+00,3.400824804467825402e+01,2.166004222134002344e+00,3.631358679414002033e+00,1.054652153158213501e+01,3.341848754882812500e+01
2.379999995231628418e+01,6.739935077558554255e+00,3.402976451804248370e+01,1.625486346180122332e+00,3.454699250925429510e+00,1.046456780066670689e+01,3.328908157348632812e+01
2.389999985694885254e+01,6.606960260521810291e+00,3.405601589625929648e+01,1.744582302934459150e+00,3.004413683198076779e+00,1.034872817457195993e+01,3.338022994995117188e+01
2.400000000000000000e+01,1.155091877587093308e+01,4.483540375347730844e+01,5.905635834411720353e+00,1.364864992618976913e+01,1.028551933810893537e+01,3.345661163330078125e+01
2.409999990463256836e+01,1.129219261743681280e+01,4.410722196667479977e+01,4.671434714086021067e+00,9.806932854678548139e+00,1.022211815490408959e+01,3.309075164794921875e+01
2.419999980926513672e+01,1.143172220163751795e+01,4.433054177374970095e+01,6.060527401712157314e+00,1.097525531336470372e+01,1.012410528515142261e+01,3.306299591064453125e+01
2.429999995231628418e+01,1.097267339112872975e+01,4.304040758168075342e+01,4.147758800000911350e+00,1.024778419040825739e+01,1.013999583223380796e+01,3.329613113403320312e+01
2.439999985694885254e+01,1.094981524835383446e+01,4.294065665313082292e+01,4.733694269142280753e+00,1.237524665343023500e+01,1.008196283456312514e+01,3.358637237548828125e+01
2.450000000000000000e+01,1.098897335535920661e+01,4.298504942613322299e+01,4.749185985053686387e+00,1.227271983771301400e+01,9.980083156943118539e+00,3.356584167480468750e+01
2.459999990463256836e+01,1.105057580006114648e+01,4.315728677341638786e+01,4.492384487058190601e+00,1.313425207692194796e+01,9.877386569578408881e+00,3.435672378540039062e+01
2.469999980926513672e+01,1.098878600768717462e+01,4.265419052033914937e+01,5.886019087093474766e+00,1.312561540107118141e+01,9.889307928290092420e+00,3.369211959838867188e+01
2.479999995231628418e+01,1.019345302479495352e+01,4.042046642573525617e+01,3.108333479643815345e+00,9.199836604813821594e+00,9.745252498456393297e+00,3.354310607910156250e+01
2.489999985694885254e+01,1.043766807137254560e+01,4.118399789894929341e+01,4.623510525788192105e+00,1.083593746003141334e+01,9.770095886748377367e+00,3.356155776977539062e+01
2.500000000000000000e+01,1.054370899441353160e+01,4.134973761553135319e+01,5.157579383374769399e+00,1.037998909136774905e+01,9.765788993499354476e+00,3.336644744873046875e+01
2.509999990463256836e+01,9.884822247704075693e+00,3.938329078488794721e+01,2.996597493261563994e+00,9.174968402013423230e+00,9.702325540111544910e+00,3.393862533569335938e+01
2.519999980926513672e+01,9.894367544834304695e+00,3.942548060398623733e+01,4.221042903880384500e+00,1.061075260976024737e+01,9.791160802120995044e+00,3.459508895874023438e+01
2.529999995231628418e+01,1.002609842044103594e+01,3.947779546365386949e+01,5.687389073716100363e+00,1.185204285179936967e+01,9.651607948401833781e+00,3.473540496826171875e+01
2.539999985694885254e+01,9.746912604191685148e+00,3.879076020715349671e+01,4.862827874444507259e+00,1.149795795939847132e+01,9.625757760556705733e+00,3.523783111572265625e+01
2.550000000000000000e+01,9.516185880999241675e+00,3.812592030671082455e+01,5.203625884423551007e+00,1.120236052814588312e+01,9.740959481954183374e+00,3.541658401489257812e+01
2.559999990463256836e+01,9.219641565291530227e+00,3.720019381265776559e+01,4.945758791254622366e+00,1.003721323758111694e+01,9.798410321149118474e+00,3.499772262573242188e+01
