time_s,gnss_2d,gnss_3d,fusion_2d,fusion_3d
1.362009999752044678e+02,4.899185636918257813e+00,2.662377544275168972e+01,4.853512653068713156e+00,1.201805928430191628e+01
1.363009998798370361e+02,4.897224202165627815e+00,2.723145485742648120e+01,3.753731380175832300e+00,1.261878265518208231e+01
1.364010000228881836e+02,5.072353501490311167e+00,2.640802042467435129e+01,5.468283547754421825e+00,1.591816988308946890e+01
1.365009999275207520e+02,4.893867888242597886e+00,2.531955597101952549e+01,3.856519867313269678e+00,1.374810930152071187e+01
1.366009998321533203e+02,5.037360814130014575e+00,2.544948126108331721e+01,3.153262951019821347e+00,1.203297334475249158e+01
1.367009999752044678e+02,4.617332772180980704e+00,2.449747708010191971e+01,4.268555915242385090e+00,1.819184780504982157e+01
1.368009998798370361e+02,4.650415765611904284e+00,2.325313864774499706e+01,2.580660613065137277e+00,1.489058390558317058e+01
1.369010000228881836e+02,4.910385225749639204e+00,2.329191110255527875e+01,2.832891832937942223e+00,1.399680334154956363e+01
1.370009999275207520e+02,4.914144156760203330e+00,2.418227759988714709e+01,3.684432839009722738e+00,1.286208436979213765e+01
1.371009998321533203e+02,4.626243070397362267e+00,2.337730292602311621e+01,4.009340726925111120e+00,1.435565486283009839e+01
1.372009999752044678e+02,4.310679421112812548e+00,2.366707895586488064e+01,4.685920361373918652e+00,1.565510494591192803e+01
1.373009998798370361e+02,4.371083196649786728e+00,2.457636971578174112e+01,3.113349698033335944e+00,1.258962994379166744e+01
1.374010000228881836e+02,4.422513695367093156e+00,2.395238724719958512e+01,2.983840669774498799e+00,1.322919971873886880e+01
1.375009999275207520e+02,4.371008797929945899e+00,2.440473777426689139e+01,2.330700066492164879e+00,1.131967777775858508e+01
1.376009998321533203e+02,4.143386904387921454e+00,2.368764067386640804e+01,2.951744345791844193e+00,1.441041369412211992e+01
1.377009999752044678e+02,4.046616482045656937e+00,2.383695002645105276e+01,3.247314767656902301e+00,1.302911105837640449e+01
1.378009998798370361e+02,4.097100127301784411e+00,2.481771444479412025e+01,3.079077839336905598e+00,1.180919927267150271e+01
1.379010000228881836e+02,4.172168891535290136e+00,2.476021378176485754e+01,2.700840230908382988e+00,1.210340607775867916e+01
1.380009999275207520e+02,3.986712666214978995e+00,2.450151200723427181e+01,2.821833513987312525e+00,1.132967652385737445e+01
1.381009998321533203e+02,3.700101178528909518e+00,2.355885787399865450e+01,2.883049907958731062e+00,1.123040444923729275e+01
1.382009999752044678e+02,3.532507008466244880e+00,2.342075674064675184e+01,2.058290264706017503e+00,1.126088795431407696e+01
1.383009998798370361e+02,3.475630856694753135e+00,2.364674837833642229e+01,2.144850965834960377e+00,1.212017836356490008e+01
1.384010000228881836e+02,3.492057563085456895e+00,2.355576204599199741e+01,1.471367342552676760e+00,9.687613989516972168e+00
1.385009999275207520e+02,3.683788905794530777e+00,2.293133552888732751e+01,2.735706768032701852e+00,1.435665246715639753e+01
1.386009998321533203e+02,3.774713616997771748e+00,2.274568076657499915e+01,8.827379219591645620e-01,1.245847165858281258e+01
1.387009999752044678e+02,4.001750895627676385e+00,2.270278771145473939e+01,1.509951804421843846e+00,1.314412336916354107e+01
1.388009998798370361e+02,3.931326816671948166e+00,2.311251411123563315e+01,2.054920985993497151e+00,1.322797934474182391e+01
1.389010000228881836e+02,3.946726353041015045e+00,2.389442424513292451e+01,1.951279085226380827e+00,1.277947715110406257e+01
1.390009999275207520e+02,3.814738022882992130e+00,2.454757215789337366e+01,1.301081715871117206e+00,7.672681275306673321e+00
1.391009998321533203e+02,3.775351161638861974e+00,2.466304353381800141e+01,1.701679096097035160e+00,8.378035690324914242e+00
1.392009999752044678e+02,3.836135687786224935e+00,2.433388327281612717e+01,1.382295687486293501e+00,9.127907348088641015e+00
1.393009998798370361e+02,3.890550481849983644e+00,2.389445215881954709e+01,1.588188416098368583e+00,1.225407813657551159e+01
1.394010000228881836e+02,4.273503617290732137e+00,2.301014666415367316e+01,1.806245372844621055e+00,1.460620566206590709e+01
1.395009999275207520e+02,4.338460710472775261e+00,2.317335483626063564e+01,1.031043991909873725e+00,1.231005040317151789e+01
1.396009998321533203e+02,4.361672033176109409e+00,2.280586356419287952e+01,8.138745290802431587e-01,1.333706154744478845e+01
1.397009999752044678e+02,4.871546815170856526e+00,2.466029962514605600e+01,4.831221986879511654e+00,7.040035122363436315e+00
1.398009998798370361e+02,4.886762454879406192e+00,2.502761444626497678e+01,5.713540680926621818e+00,6.730791007945523319e+00
1.399010000228881836e+02,4.951162447939789324e+00,2.500164591020841343e+01,5.401994855935430273e+00,6.524181453951542586e+00
1.400009999275207520e+02,4.958460864987660699e+00,2.509464791087122393e+01,5.202708867201024212e+00,6.380375330711245851e+00
1.401009998321533203e+02,4.948755890440031280e+00,2.512332597575114690e+01,4.915687208945255904e+00,6.548845176341188790e+00
1.402009999752044678e+02,4.975109434703171907e+00,2.502296158905205914e+01,4.738972041875975982e+00,7.124691716740026770e+00
1.403009998798370361e+02,4.907326789509916409e+00,2.509217862552451095e+01,4.807626969193981914e+00,7.196393713692049943e+00
1.404010000228881836e+02,4.912583316100142206e+00,2.511943071488709123e+01,4.779230762188763748e+00,6.953392211108273102e+00
1.405009999275207520e+02,4.888722147412149610e+00,2.523429994393865172e+01,5.414250975316087455e+00,6.019934262573486627e+00
1.406009998321533203e+02,4.887749309654721763e+00,2.523461603288133404e+01,4.773273871352295750e+00,6.685247398120823803e+00
1.407009999752044678e+02,4.867777107630701927e+00,2.525400560657004334e+01,5.587118207714668827e+00,6.391635790000715467e+00
1.408009998798370361e+02,4.862685885609765002e+00,2.539378817282556255e+01,4.670387080609577524e+00,6.585427614725936962e+00
1.409010000228881836e+02,4.804490359186057269e+00,2.540344005872522715e+01,4.848379101208688091e+00,6.836554832305086649e+00
1.410009999275207520e+02,4.612276486958832855e+00,2.575217139378136011e+01,5.028589381024617389e+00,6.308998196275364734e+00
1.411009998321533203e+02,4.128948877979333076e+00,2.654223182068767883e+01,5.007408133768105785e+00,5.209607725382427112e+00
1.412009999752044678e+02,4.048514461959731747e+00,2.675537374380990130e+01,5.203170083140228108e+00,5.283276808607187291e+00
1.413009998798370361e+02,4.406923770000940266e+00,2.619178211902936937e+01,5.678179242424056916e+00,5.840865801752525677e+00
1.414010000228881836e+02,4.250464912596832789e+00,2.555259663346518906e+01,4.453548429185998359e+00,7.641008971799493565e+00
1.415009999275207520e+02,4.258652534322985517e+00,2.557068008014092442e+01,4.221722451226030515e+00,6.991497140536621302e+00
1.416009998321533203e+02,4.254209741901666675e+00,2.544920728644343200e+01,3.808604416355853672e+00,6.344559992930864034e+00
1.417009999752044678e+02,1.009910291798203463e+00,3.863091897343300474e+01,3.385453916448536660e+00,4.852942377412607478e+00
1.418009998798370361e+02,1.224955065203320315e+00,3.792517277742931725e+01,3.630396813422406499e+00,6.057439623812928886e+00
1.419010000228881836e+02,1.451701741426948855e+00,3.732999446100500052e+01,4.215145268955827973e+00,5.597359067229384699e+00
1.420009999275207520e+02,1.631788504953497032e+00,3.699081180120650458e+01,4.529583941595632268e+00,7.366249297996728451e+00
1.421009998321533203e+02,1.375452497726389334e+00,3.778105667096301090e+01,3.961744624577780538e+00,4.408454663017011832e+00
1.422009999752044678e+02,1.480634872509352773e+00,3.753120197416585313e+01,4.142339143807567403e+00,5.114223638216414791e+00
1.423009998798370361e+02,1.317758710658809562e+00,3.796770728492047198e+01,4.236029405486417154e+00,5.478226276082800439e+00
1.424010000228881836e+02,2.859788453766946237e+00,2.649279956598901009e+01,5.126118857434111220e+00,8.539510808883450821e+00
1.425009999275207520e+02,2.978934127084723382e+00,2.678600003426447529e+01,4.649089336875456446e+00,7.269657831457087660e+00
1.426009998321533203e+02,3.099517782569999103e+00,2.719576749980178931e+01,3.210475454545419272e+00,4.206199451879792051e+00
1.427009999752044678e+02,3.227012971479823911e+00,2.747643827647801729e+01,3.286689729334485666e+00,3.714131249395508316e+00
1.428009998798370361e+02,3.355083831637184932e+00,2.776820218267877394e+01,4.200185176936557241e+00,5.056995004462698340e+00
1.429010000228881836e+02,3.579220738266271518e+00,2.835217474165524720e+01,5.861860338458925845e+00,7.156229232104736937e+00
1.430009999275207520e+02,3.789714840083895364e+00,2.884061662131961867e+01,5.059299757322497371e+00,5.555458463364688626e+00
1.431009998321533203e+02,3.986165573767788572e+00,2.929518818182884488e+01,5.693679023330471267e+00,5.981510519541501480e+00
1.432009999752044678e+02,4.164900450549706257e+00,2.963552543122391825e+01,5.333956328470548236e+00,5.473146134084908354e+00
1.433009998798370361e+02,4.372912724467917123e+00,2.995503400138905192e+01,6.834003617435555178e+00,7.376145700643151670e+00
1.434010000228881836e+02,4.480235646722304566e+00,3.011693185124099514e+01,5.761064495107349970e+00,5.922360266096197812e+00
1.435009999275207520e+02,4.761387909072418267e+00,3.074739527154872221e+01,6.024862647173187646e+00,6.045133629211794535e+00
1.436009998321533203e+02,2.966713759551184992e+00,2.382065109687628279e+01,3.010338198449303171e+00,9.304509831139384346e+00
1.437009999752044678e+02,5.303172846127079509e+00,3.171766019569308881e+01,7.779870670339128935e+00,7.939687081472177610e+00
1.438009998798370361e+02,5.490193249855259694e+00,3.216091992557121415e+01,7.384948350989912313e+00,7.404219772290280943e+00
1.439010000228881836e+02,3.499295527522476412e+00,2.076902208032350217e+01,1.265344524428882345e+00,8.391500070981818382e+00
1.440009999275207520e+02,3.502410162402415761e+00,2.079449616485448971e+01,5.405801246353201250e-01,1.009159671782893319e+01
1.441009998321533203e+02,3.507223969728950674e+00,2.089067005394005960e+01,7.953923225664425445e-01,1.128596354757518405e+01
1.442009999752044678e+02,3.516586235212550537e+00,2.087488209481537638e+01,4.971049910641774927e-01,1.096110288029867164e+01
1.443009998798370361e+02,3.559111417708337832e+00,2.073591155136805497e+01,1.855234382471067089e+00,8.410226509231776504e+00
1.444010000228881836e+02,3.584521400007480540e+00,2.068160990439757541e+01,1.243834513549521681e+00,1.094876981799437310e+01
1.445009999275207520e+02,3.559498013086574986e+00,2.073210859733457312e+01,5.015349184561443963e-01,1.217051529067487792e+01
1.446009998321533203e+02,3.516620864042574457e+00,2.083662897098661659e+01,2.487492028127406274e-01,1.022412941818642729e+01
1.447009999752044678e+02,3.464823248840143588e+00,2.101590792274406994e+01,1.407000043628297004e+00,8.822399474445083101e+00
1.448009998798370361e+02,3.443524687189804201e+00,2.116474755005638286e+01,8.658919804311685509e-01,1.076671723804762593e+01
1.449010000228881836e+02,3.445890107730375185e+00,2.118869859864831540e+01,6.259522477924535089e-01,1.042892089111876430e+01
1.450009999275207520e+02,3.675647957088510887e-01,2.737085450204227755e+01,2.894999125337611723e+00,3.613112756218879174e+00
1.451009998321533203e+02,3.046270837173276735e+00,3.636192323989099151e+01,7.756040778016556336e-01,2.609020090039748663e+00
1.452009999752044678e+02,3.103818405561858729e+00,3.634263027397513923e+01,1.316551251592394722e+00,2.439471067626848289e+00
1.453009998798370361e+02,3.163570059323069561e+00,3.649293704379510217e+01,1.210026274857634032e+00,2.619270975912619370e+00
1.454010000228881836e+02,3.140938039865592835e+00,3.640803471252127110e+01,1.467727683340578793e+00,1.986450354062301749e+00
1.455009999275207520e+02,3.256331424668535313e+00,3.689644383167475183e+01,5.678679552285927912e-01,4.401734398239544710e+00
1.456009998321533203e+02,1.056650386893427296e+01,3.464233620581772755e+01,1.119381235086776982e+01,1.279537793471599372e+01
1.457009999752044678e+02,6.311044238273234797e+00,2.924763669372335428e+01,4.747313282106737198e+00,4.820841536283446693e+00
1.458009998798370361e+02,6.304288901378516385e+00,2.929598430631252626e+01,5.324781876103457101e+00,5.328087382461625054e+00
1.459010000228881836e+02,6.291731486483784330e+00,2.937727223524322540e+01,5.089601130233357473e+00,5.122000486357533688e+00
1.460009999275207520e+02,6.318697798578616798e+00,2.949212449925181900e+01,4.491681498216919977e+00,4.829036582598060789e+00
1.461009998321533203e+02,6.290066742161422475e+00,2.944204703563679715e+01,5.001922756531019587e+00,5.040164218816731712e+00
1.462009999752044678e+02,6.265233396904730689e+00,2.945253380580443903e+01,5.320960339355172763e+00,5.352810924000266368e+00
1.463009998798370361e+02,6.223305230661722476e+00,2.934764421001588985e+01,4.445891511068005286e+00,4.565614912542481640e+00
1.464010000228881836e+02,6.227491786738465152e+00,2.932923485388003471e+01,4.437172568748232848e+00,4.741249268779410109e+00
1.465009999275207520e+02,6.273716016587965960e+00,2.929104060599467374e+01,4.980170304361980271e+00,5.007685081877172095e+00
1.466009998321533203e+02,6.288622206585833929e+00,2.936724700344361949e+01,5.241194270268102251e+00,5.242231400107116635e+00
1.467009999752044678e+02,6.265912710416410292e+00,2.934446292919102461e+01,5.088351689188028715e+00,5.105137173901410641e+00
1.468009998798370361e+02,6.284626418379990476e+00,2.928817434852474477e+01,5.163620871738248574e+00,5.164846925743325379e+00
1.469010000228881836e+02,6.289121514709789196e+00,2.922144509894887321e+01,4.636127004399861917e+00,4.777309839130883695e+00
1.470009999275207520e+02,1.632368843636998790e+01,3.956035128849485716e+01,1.169064412493218974e+01,1.713055179216481605e+01
1.471009998321533203e+02,1.572524845746039901e+01,3.888376867108080859e+01,1.132014457369921168e+01,1.630689985293452793e+01
1.472009999752044678e+02,1.564831350592147707e+01,3.872452034593869286e+01,1.143950250053301865e+01,1.624279053074804935e+01
1.473009998798370361e+02,1.523108222738222928e+01,3.844483478521645736e+01,1.135470462699044525e+01,1.548166785399914680e+01
1.474010000228881836e+02,1.575277688614181315e+01,4.083374324459587967e+01,1.106633056656455949e+01,1.789980516742058114e+01
1.475009999275207520e+02,1.626938934121814739e+01,4.360956163956726783e+01,1.140516409118024121e+01,2.038992546617217272e+01
1.476009998321533203e+02,1.780316400170037028e+01,5.026913084528889186e+01,1.230375236594550259e+01,2.664930592125856279e+01
1.477009999752044678e+02,1.845344366979709605e+01,5.233759580305567027e+01,1.298064225882195899e+01,2.864255832051108186e+01
1.478009998798370361e+02,1.791684489427090199e+01,5.038391291914136616e+01,1.268736589414087490e+01,2.671943588632656130e+01
1.479010000228881836e+02,1.752910817522123210e+01,4.763481137767045936e+01,1.169950122716707241e+01,2.475833991030177827e+01
1.480009999275207520e+02,1.787668851469622311e+01,4.781425170474135911e+01,1.252428178421944693e+01,2.439982436981109970e+01
1.481009998321533203e+02,5.054699613567175120e+00,3.386360116124583186e+01,3.041861261186943111e+00,5.067746472087365284e+00
1.482009999752044678e+02,5.090190876528268404e+00,3.370391113769688474e+01,2.501690825321492451e+00,5.696454347827824449e+00
1.483009998798370361e+02,5.498902416137870119e+00,3.198312275223798551e+01,3.181045428774791795e+00,5.277127636685367662e+00
1.484010000228881836e+02,5.457719565907853010e+00,3.210482441253122943e+01,3.427257822426723610e+00,4.839672646282320301e+00
1.485009999275207520e+02,5.588529257453488164e+00,3.200099132247899547e+01,3.575636577346646749e+00,4.937296804275056239e+00
1.486009998321533203e+02,5.766766495966717976e+00,3.175518239267370646e+01,3.489942225336606807e+00,5.302121661326364865e+00
1.487009999752044678e+02,6.237170345169157137e+00,3.050004279730151779e+01,4.359882337412040343e+00,4.665441946635481507e+00
1.488009998798370361e+02,6.615966339302706167e+00,2.994284424393394772e+01,4.604403412998030909e+00,4.964761702088777540e+00
1.489010000228881836e+02,6.682975221042007696e+00,2.989883598127970643e+01,4.616091070049670897e+00,5.072904304194393532e+00
