time_s,gt_E,gt_N,gt_U,gnss_E,gnss_N,gnss_U,nonpinn_E,nonpinn_N,nonpinn_U
1.100000000000000000e+01,1.311441521784778574e-10,5.335268613623073142e-10,-4.000001456550690039e-03,1.089918214261276219e+01,5.702059090172541644e+00,4.001032625558240596e+01,1.084862831786019299e+01,7.015016675346021913e-01,9.830030907414986530e+00
1.109999990463256836e+01,1.000510655227437873e-11,-1.434392708776766057e-11,-7.999999064319175679e-03,1.106043764026993159e+01,5.613107551238968540e+00,4.004357668974069639e+01,1.139275082023971919e+01,1.635826717834021338e-01,9.637091132184544051e+00
1.119999980926513672e+01,2.745367778597684882e-11,9.883588739101334397e-12,-6.000001488392468427e-03,1.113416939242202552e+01,5.578049153737314469e+00,3.998276049733403426e+01,1.124824187172967704e+01,5.604729360859472820e-01,1.092171614334228735e+01
1.129999995231628418e+01,-1.029827969010178347e-02,-1.180288527503903229e-10,-8.000000035420279723e-03,1.094968453122415220e+01,5.649083171255060876e+00,3.999546287238293019e+01,1.125964349581041013e+01,3.581400255031077506e-01,1.053193313657932606e+01
1.139999985694885254e+01,2.361154475064020097e-10,3.848445117270171689e-10,-1.099999954297186527e-02,1.086391116176742067e+01,5.672421196713315794e+00,4.000340328612651319e+01,1.083109838758605470e+01,5.302812850617044660e-01,1.014477382102336378e+01
1.150000000000000000e+01,-1.029827962953226012e-02,-5.938277083603060724e-11,-6.000001320196176463e-03,1.088253818719441846e+01,5.682374193162884168e+00,4.000228003124539811e+01,1.151542435853536084e+01,1.647626895618099496e-01,1.121663931469266373e+01
1.159999990463256836e+01,3.398059216820625839e-10,4.733053489067162722e-11,-8.999999865770651197e-03,1.106287899364217431e+01,5.621956959468896287e+00,4.000720872695121244e+01,1.192959889520391137e+01,-8.361802984995136967e-02,1.082923493499431089e+01
1.169999980926513672e+01,2.745367778597684882e-11,9.883588739101334397e-12,-6.000001488392468427e-03,1.109082272695358462e+01,5.602574152930415607e+00,4.004844249689165991e+01,1.124597361730392642e+01,1.920702886420855293e-01,9.818501009579343020e+00
1.179999995231628418e+01,2.745367778597684882e-11,9.883588739101334397e-12,-6.000001488392468427e-03,1.115624261214942514e+01,5.554368117909197267e+00,3.997252461068334384e+01,1.115565669214664801e+01,2.401681934402031260e-01,1.000307580582799716e+01
1.189999985694885254e+01,1.311441521784778574e-10,5.335268613623073142e-10,-4.000001456550690039e-03,1.106279860148338479e+01,5.559061956712675112e+00,3.997814697038469234e+01,1.098660443434623879e+01,3.313407424182415184e-01,1.022715133439836421e+01
1.200000000000000000e+01,1.311441521784778574e-10,5.335268613623073142e-10,-4.000001456550690039e-03,1.119587652049575155e+01,5.534097907941534444e+00,3.990871044296458336e+01,1.091646657548461263e+01,2.452185134102844444e-01,8.916063152734786001e+00
1.209999990463256836e+01,2.745367778597684882e-11,9.883588739101334397e-12,-6.000001488392468427e-03,1.110221488042643578e+01,5.587312178899336956e+00,3.998081395259136883e+01,1.086955880387595208e+01,8.983989267497172193e-02,8.293563338425109066e+00
1.219999980926513672e+01,1.311441521784778574e-10,5.335268613623073142e-10,-4.000001456550690039e-03,2.124218746821101789e+00,-4.279725888663763911e+00,2.668568944624488992e+01,1.860760196844752912e+00,-7.150738099509711176e+00,-1.889000061239546113e+00
1.229999995231628418e+01,1.311441521784778574e-10,5.335268613623073142e-10,-4.000001456550690039e-03,2.089045947733829678e+00,-4.262137742976346289e+00,2.667209777174619489e+01,1.870271509829471768e+00,-7.217414709071316992e+00,-2.866684675830327933e+00
1.239999985694885254e+01,4.003754446035845405e-10,5.365552425105890588e-10,-7.000000973226267950e-03,2.089060366058751228e+00,-4.223397705552961234e+00,2.676707409581559460e+01,2.598861038589879158e+00,-7.884827587602521781e+00,-9.865275744496031507e-01
1.250000000000000000e+01,-1.029827969010178347e-02,-1.180288527503903229e-10,-8.000000035420279723e-03,2.110639515458442972e+00,-4.225072117943892813e+00,2.677399435144473472e+01,1.963734197555877969e+00,-7.106122466225753165e+00,-2.655273561658368919e+00
1.259999990463256836e+01,1.000510655227437873e-11,-1.434392708776766057e-11,-7.999999064319175679e-03,2.208499139127134470e+00,-4.226446998392579424e+00,2.692486567147074794e+01,1.685978775796293405e+00,-7.200491798197266924e+00,-3.740903905555619247e+00
1.269999980926513672e+01,-1.029827951583667939e-02,1.933794877700956150e-11,-1.200000052999385634e-02,2.288330091633364205e+00,-4.259286302250319345e+00,2.701001612168256472e+01,1.612999095119997506e+00,-7.084256309193068368e+00,-2.800910971346457501e+00
1.279999995231628418e+01,-1.029827967137239043e-02,9.503029006069363405e-11,-1.500000022311595918e-02,2.487954964666851509e+00,-4.241633336545097777e+00,2.718892491298095138e+01,1.282928218870647896e+00,-6.784287612439262816e+00,-2.748854096361242227e+00
1.289999985694885254e+01,-1.029827931718001709e-02,-2.193582468446031442e-11,-8.999999697574359234e-03,1.041927644798612995e+01,5.737500378059305461e+00,3.989824652669014426e+01,1.083938485572195454e+01,1.937071766127722583e-01,8.289428234072346413e+00
1.300000000000000000e+01,-1.029827923788110070e-02,2.497694013420259651e-10,-1.400000117004593890e-02,1.035822183199514868e+01,5.792134434187341085e+00,3.992110052935480979e+01,1.056957158752073767e+01,2.401668133377317105e-01,7.307355555218457255e+00
1.309999990463256836e+01,-1.029827972321762861e-02,-1.667913472266913111e-10,-1.600000023903684968e-02,1.016817980676474598e+01,5.877984281130695265e+00,3.994327213446051417e+01,9.959828671510839726e+00,5.468237357815741717e-01,7.191646835006778815e+00
1.319999980926513672e+01,-1.029827967137239043e-02,9.503029006069363405e-11,-1.500000022311595918e-02,1.007660101712821721e+01,5.917961394220585092e+00,3.994192165980672371e+01,9.436410356174695480e+00,8.820150250494425137e-01,6.544079729417319413e+00
1.329999995231628418e+01,-1.029827967137239043e-02,9.503029006069363405e-11,-1.500000022311595918e-02,9.858665074481338664e+00,6.019137345367139957e+00,3.999477912585093264e+01,9.080558087004989787e+00,1.041570149474805973e+00,6.197663323086040066e+00
1.339999985694885254e+01,-1.029827956768191582e-02,1.880949380625440703e-10,-1.300000036859446338e-02,9.753869635889737211e+00,6.055453910649758242e+00,3.993325211427222143e+01,9.236211521456448637e+00,8.278929136404808986e-01,5.627110260939701902e+00
1.350000000000000000e+01,-1.029827939341681348e-02,-1.051168830798476783e-10,-1.700000104048832519e-02,9.625476123309363530e+00,6.090535007405778245e+00,3.994936334745668916e+01,9.427014724827040837e+00,8.298986777548993388e-01,6.276472207472558296e+00
1.359999990463256836e+01,-1.029827967137239043e-02,9.503029006069363405e-11,-1.500000022311595918e-02,9.574300139973589197e+00,6.100021779740428585e+00,3.996494552074172191e+01,9.010760813782640710e+00,1.124859273636912960e+00,6.247752394063255110e+00
1.369999980926513672e+01,-1.029827956768191582e-02,1.880949380625440703e-10,-1.300000036859446338e-02,9.364684221003102493e+00,6.196665124290502646e+00,3.995706063737219438e+01,8.932038512680577469e+00,1.267176465385473350e+00,6.606581034558473675e+00
1.379999995231628418e+01,-1.029827967137239043e-02,9.503029006069363405e-11,-1.500000022311595918e-02,9.303556662264728772e+00,6.210663512655452578e+00,3.986339138600992982e+01,8.860341858330631482e+00,1.248610213705257266e+00,6.679361806847332161e+00
1.389999985694885254e+01,-1.029827967137239043e-02,9.503029006069363405e-11,-1.500000022311595918e-02,9.188401706036946948e+00,6.251479857758825531e+00,3.983921961030269188e+01,8.796082354602239306e+00,1.208428138093298188e+00,5.559120695202594220e+00
1.400000000000000000e+01,-1.029827988875844577e-02,-7.675507928892044696e-11,-1.100000086783977336e-02,9.028126467077550288e+00,6.300828209220828313e+00,3.985092823659233119e+01,8.243542958109197016e+00,9.200217631453888600e-01,2.982391764271774548e+00
1.409999990463256836e+01,-1.029827956768191582e-02,1.880949380625440703e-10,-1.300000036859446338e-02,8.999911811285198127e+00,6.278997142460822189e+00,3.980649254751320854e+01,8.680653687648952399e+00,8.963405682115546114e-01,3.535327176572046426e+00
1.419999980926513672e+01,-1.029827951583667939e-02,1.933794877700956150e-11,-1.200000052999385634e-02,8.963157157162147115e+00,6.304859565548099454e+00,3.976890538541908171e+01,8.633800397375541280e+00,1.255940364650882657e+00,5.920344098492812179e+00
1.429999995231628418e+01,-1.029827969010178347e-02,-1.180288527503903229e-10,-8.000000035420279723e-03,8.833319513913721721e+00,6.338230688337965546e+00,3.981598353566654680e+01,7.977230398770899455e+00,1.821455557112379608e+00,5.771378280539593675e+00
1.439999985694885254e+01,4.003754446035845405e-10,5.365552425105890588e-10,-7.000000973226267950e-03,8.954369293175883371e+00,6.295413574093810638e+00,3.980574368940919072e+01,7.401687131844706613e+00,2.007058700436584076e+00,5.302003378740245410e+00
1.450000000000000000e+01,-1.029827969010178347e-02,-1.180288527503903229e-10,-8.000000035420279723e-03,8.840439740707317640e+00,6.325560945475235286e+00,3.972895975529355894e+01,7.537436429550091077e+00,2.191177743876114192e+00,6.182880119673441754e+00
1.459999990463256836e+01,-1.029827988875844577e-02,-7.675507928892044696e-11,-1.100000086783977336e-02,8.750344810592125100e+00,6.344152949041957257e+00,3.972886108009079464e+01,7.813758847819755715e+00,1.490679285711879132e+00,6.016069160382542691e+00
1.469999980926513672e+01,2.448397331232532448e-10,1.816689572213536774e-10,-1.000000084366865077e-02,8.813427474501812853e+00,6.316173116835567924e+00,3.966595804695115390e+01,9.105531748536312975e+00,1.294336836012814018e+00,7.728545069732525974e+00
1.479999995231628418e+01,-1.029827968137749655e-02,5.399528419866572726e-10,-7.000000981476501780e-03,8.747824820950993896e+00,6.337056047083590826e+00,3.964362521237345760e+01,8.782457548454770446e+00,1.888285524012301764e+00,7.236008835496626546e+00
1.489999985694885254e+01,-1.029827941214620651e-02,1.124025976462217358e-10,-1.000000067547236055e-02,8.621494963477667639e+00,6.389888645888833096e+00,3.961389238603862850e+01,8.279526099275168249e+00,1.855993153335122159e+00,5.483939478476372642e+00
1.500000000000000000e+01,-1.029827931718001709e-02,-2.193582468446031442e-11,-8.999999697574359234e-03,8.464797062020478435e+00,6.430923718540110912e+00,3.948965608763199953e+01,7.656954032521424480e+00,2.024920720188060130e+00,7.339339610810100112e+00
1.509999990463256836e+01,-1.029827931718001709e-02,-2.193582468446031442e-11,-8.999999697574359234e-03,8.427412734135462102e+00,6.400314908552374504e+00,3.947690118070023146e+01,7.082538709744287786e+00,2.256047826338019036e+00,7.403931982473302753e+00
1.519999980926513672e+01,-1.029827931718001709e-02,-2.193582468446031442e-11,-8.999999697574359234e-03,8.373370470490815620e+00,6.394914602779369517e+00,3.947908274908130721e+01,6.704340519395234566e+00,2.691214775585155650e+00,6.718647406292610924e+00
1.529999995231628418e+01,-1.029827931718001709e-02,-2.193582468446031442e-11,-8.999999697574359234e-03,8.210969444764302239e+00,6.445178990990171997e+00,3.946244539721487143e+01,7.140137788308308586e+00,2.115919118553648559e+00,5.110809941129666356e+00
1.539999985694885254e+01,-1.029827969010178347e-02,-1.180288527503903229e-10,-8.000000035420279723e-03,8.112585714997329944e+00,6.493906264765110237e+00,3.942912417179153550e+01,6.980007342042007679e+00,2.385541205866184455e+00,5.459543521461945659e+00
1.550000000000000000e+01,-1.029827941214620651e-02,1.124025976462217358e-10,-1.000000067547236055e-02,7.856605763362262351e+00,6.611663852038008216e+00,3.936585423313774612e+01,7.117651040480945213e+00,2.487397227587324622e+00,5.936562031141896512e+00
1.559999990463256836e+01,-1.029827988875844577e-02,-7.675507928892044696e-11,-1.100000086783977336e-02,7.859700928089923266e+00,6.607849353778847856e+00,3.934835796385678464e+01,6.516179333088702563e+00,2.928583616245278520e+00,4.248050022420017058e+00
1.569999980926513672e+01,-1.029827941214620651e-02,1.124025976462217358e-10,-1.000000067547236055e-02,7.709271143186928299e+00,6.689825540304026319e+00,3.937630829988169978e+01,6.287404845465065506e+00,2.413599496602854444e+00,3.724749900681260328e+00
1.579999995231628418e+01,-1.029827941214620651e-02,1.124025976462217358e-10,-1.000000067547236055e-02,7.724310567592034715e+00,6.711789221776777836e+00,3.941651545905504150e+01,6.708908965800652879e+00,2.937435717595869633e+00,4.554350008005236816e+00
1.589999985694885254e+01,-1.029827972321762861e-02,-1.667913472266913111e-10,-1.600000023903684968e-02,7.708586029763116798e+00,6.674355225271254355e+00,3.942803544177665032e+01,7.039754383320703468e+00,2.166231827444105917e+00,5.028024855991738207e+00
1.600000000000000000e+01,-1.029827941214620651e-02,1.124025976462217358e-10,-1.000000067547236055e-02,7.626850386386257341e+00,6.710799145594895876e+00,3.946285536344807099e+01,6.299649735217434099e+00,2.560504364863694704e+00,4.141236806471752629e+00
1.609999990463256836e+01,-1.029827968137749655e-02,5.399528419866572726e-10,-7.000000981476501780e-03,7.522392750922726634e+00,6.734117677566949567e+00,3.941607581760292334e+01,5.564227939788388255e+00,3.357321670410577497e+00,1.673304668921282712e+00
1.619999980926513672e+01,-1.029827968137749655e-02,5.399528419866572726e-10,-7.000000981476501780e-03,7.452173391705720462e+00,6.750791085741564501e+00,3.942080302577100781e+01,6.623121479874818363e+00,2.699798120043322314e+00,4.224596932936535154e+00
1.629999995231628418e+01,1.000510655227437873e-11,-1.434392708776766057e-11,-7.999999064319175679e-03,7.383270699677309423e+00,6.770883264051027695e+00,3.943281356581776720e+01,6.316499311623415380e+00,3.165932836041994491e+00,4.281349103537493761e+00
1.639999985694885254e+01,1.224198665616266224e-10,3.061237910297748277e-10,-5.000000333174184526e-03,7.573617018144128465e+00,6.691099983976391385e+00,3.942164153017672845e+01,7.520070887486932421e+00,2.181850773618725370e+00,4.571411313196747983e+00
1.650000000000000000e+01,1.224198665616266224e-10,3.061237910297748277e-10,-5.000000333174184526e-03,7.656201585935617615e+00,6.639316455749503021e+00,3.944344188142164853e+01,7.934246972011591126e+00,2.000019924072256927e+00,5.565100206616961032e+00
1.659999990463256836e+01,-1.029827953456607242e-02,2.368574314546428861e-10,-5.000000164977893430e-03,7.526243672671965257e+00,6.745543289936961173e+00,3.949088285858010039e+01,7.317550004425696031e+00,1.946578312672556876e+00,5.165269359892356249e+00
1.669999980926513672e+01,-1.029827968137749655e-02,5.399528419866572726e-10,-7.000000981476501780e-03,7.519012347379858241e+00,6.746634078115917532e+00,3.948328405410757114e+01,7.269252419987852321e+00,2.196557593435741751e+00,5.642244873351955903e+00
1.679999995231628418e+01,2.745367778597684882e-11,9.883588739101334397e-12,-6.000001488392468427e-03,7.257713140584012734e+00,6.822601798481903401e+00,3.945464755825261705e+01,6.842811079360028970e+00,1.915399554676971761e+00,3.858253496210380717e+00
1.689999985694885254e+01,2.745367778597684882e-11,9.883588739101334397e-12,-6.000001488392468427e-03,7.263253335885179851e+00,6.780838885802010552e+00,3.943227902952407504e+01,7.759965811900270793e+00,1.964810290831307427e+00,4.638336578047024261e+00
1.700000000000000000e+01,-1.029827982373930466e-02,1.107355567510087506e-02,-1.200000130413607369e-02,7.213694873418306841e+00,6.798634851181995842e+00,3.942267273915102521e+01,7.224231654930507673e+00,2.259074533188831779e+00,3.709941854599023259e+00
1.709999990463256836e+01,-1.029827982373930466e-02,1.107355567510087506e-02,-1.200000130413607369e-02,7.241817723826612152e+00,6.748826660118078635e+00,3.940095883755719797e+01,7.372339855746472992e+00,1.816019691429113792e+00,4.419848741579414764e+00
1.719999980926513672e+01,-1.029827951583667939e-02,1.933794877700956150e-11,-1.200000052999385634e-02,7.274455280632970755e+00,6.711566409257219590e+00,3.939340059825023843e+01,6.473132641644475882e+00,2.346235713151262559e+00,4.601481843672601713e+00
1.729999995231628418e+01,-1.029827966820359361e-02,1.107355559940853378e-02,-9.000001611013969116e-03,7.276242556139425943e+00,6.734714122416487925e+00,3.936766595877971753e+01,8.217560293241934488e+00,1.658103557230941050e+00,5.342481804269219481e+00
1.739999985694885254e+01,-1.029827941214620651e-02,1.124025976462217358e-10,-1.000000067547236055e-02,7.393021904633895858e+00,6.707175391822605803e+00,3.933186270585443367e+01,8.106039606736556991e+00,1.779889243751316741e+00,5.094062107709902421e+00
1.750000000000000000e+01,-1.029827925216087424e-02,1.107355572992012836e-02,-1.000000013387065609e-02,7.359156183933736273e+00,6.738446671500543772e+00,3.928767489212185637e+01,7.814781598782063909e+00,1.853302914634088694e+00,4.651003349000518483e+00
1.759999990463256836e+01,-1.029827940769658529e-02,1.107355537503384481e-02,-1.300000000431304238e-02,7.405872544999079210e+00,6.695882850912472151e+00,3.930012470933552038e+01,8.184452376122431261e+00,1.856421047476192854e+00,5.615778510299875848e+00
1.769999980926513672e+01,-1.029827940769658529e-02,1.107355537503384481e-02,-1.300000000431304238e-02,7.192872608938907675e+00,6.743361143328192142e+00,3.940270355250763146e+01,7.212532198914979986e+00,1.809659628130438236e+00,4.042633800768129504e+00
